-2.215114169529423	8.951778173509302
-2.215114169529423	-8.951778173509302
-2.082597719482682	-7.657484362451346
-2.082597719482682	7.657484362451346
-1.9234341688954195	6.364866774706882
-1.9234341688954195	-6.364866774706882
-1.7238566416867998	-5.076770048674087
-1.7238566416867998	5.076770048674087
-1.455999885242571	-3.8020397816156524
-1.455999885242571	3.8020397816156524
-1.0543139466268863	2.577250706700335
-1.0543139466268863	-2.577250706700335
-0.4283285822488856	1.6505132984955357
-0.4283285822488856	-1.6505132984955357
