-230.4774906122979239485972131444335200850047302490337874964638518941359531856945057926544471533618595624801417352357951029580285569695137838453302954540039475845041129792700407333555147451641109394442451192855494067158280441139741361902456041473608280063419861485964720077409795872219261863250621010111499330505530265054627806476637097927255791425073909050395602901284014291302051355867923588418394180403487023348394882503866306456261062534937479150084247669355977317087729827543846329297422292	0
-219.0573690108804372877281792991466634353361447394138512409034280767854006131511403638848635234776003575025122812854824985263137747116287595456950414170227406095412380855910754829013358079727291562094360281438034083204651269895562734684204052485606338622965485758711802974837701636631273605148150985210620651073788949457116488572992042391830796294739446862185425472463013226198273334254318371651688931328196783683609613646458215931250043970935908934731028982448690339840581694127209043286967043	0
-208.1016134077610471080082549412701830647218808027673077294727091117721433419914037289739770988356603663832723806555147763117203134247859169226479004690208409831324118370126449720823483354255281716199746892578673011608882901941075211234916444211825310310114744882577751472467254080524246822356841411905463017415254473315691127925325249615683934214050385544953737277415535451172768955300958715467919301997819021232329615518121406403148100371549987084573197418679189328071277400669257285711160992	0
-197.5964428950859165574174241954744818439507915437275405579718550790998744887303298652603727783034284725581187102725771502003442496145299027378112824453157356580197378962203691127584584187154592207117497050305366279362136584865635365252640427741440079259274994090135847196639401658434842718774662224402613032048571226074338417989685449558208565700223777532927855542089243437207468821332786695726983595139229358044640816807335385285702760844911107965357423567147204309361411289119792414852601914	0
-186.6130444407624018403688863361783821068457415842712307950005757899434889688753371906555373072251389546674144919892515443783149555208600359182016066615802253737830001094369826953698200215342081743868957138706790052837797895813652196734117640853667877738892192726602559429853543184318722257653138958043238022724050149738667536299996460801318061813314029542820135506039148160622808343219185200296313810121435834699648188377662985331033146772931142710205557028782841088300928462711841761292914518	0
-175.2253080524840300003389559418680790038536060082351352453663369875056262208567026841912819889125918492718991064978627730756409272470980569366099777353166579609145672955734459474146599054560606395493151296113210805715992958004343132636616864234977773866594112430796774942590073057522311361150412403148548655531961797527469283765880635540046733422410890587266382763548192637157857126028882210545021797240831626354987784669517437334103705199833062808579321996024501588582204454077753219579515881	0
-164.0594366236594881033591383315730280869012806739795242538336709648707992158606952460110326068424030503730003020345675452318029180543606686286909771281223437856699773077250261173380355892094375843771619666001784558893217782566670899779143209675563194172519133877205502682770787804662679474258440979173065506110888467049898154349213452139208870628036157784284630329587121844382371265536283710118677683540577271406874653389637258926204186945764911000963596946412019785701985430294586996963346142	0
-153.4343308990228215013634869223600118213838056463413703863087681700234536061580050809429025048391140296037840487574599868586522043408258299489080321088400771257524664294926339267168505991029609326169143344145887832559549612070826559716606778221131445353181841457265297526293119526826731876986100993125638589248272115848329369454981455799619949248991067478276520610468719276945982255872102362720688163711660769837551277429432699294129073725883064791837464081009473043708851973617968518005386066	0
-142.7886179304170652189479136995092565137021191776266159572845061357373699972726056105257502247184665306694067622969629633845860355689765966197455105003447027896792359352017221795698268401575738029116565551489916527753877812466200393495606517938368194314492623879102835313025719711987636468464868720840420770039867268172966231063814852295866606352735520157178632203372597006602651399369184861127915532258761871657056019888075885194682017898850488067454753002204695531052376518165821285342489293	0
-136.8168437251521743728007343111998292503715473509577012807140084300193364826110567311301942285009926880294908497472997761682513142998282306957601772715877255569601241462712388361394087605931196315493946303051547701690382119415303104786620374184585114373474963215144235134573452933682470369427991957084720750620340148779180259354071873914044648636205242694619949324896737776617757650771232529662749217666064750249782509002266556248481148852915044188065588380525481235340027609246837182228674719	0
