-449.0001175168846813518167270277101156660804795364575240234399816581948079195139957527003061387543428724732179314330192335665492014481291405665125272514984680509605160649516925160337172741395595116087512116181342130827765684280923834738139724119434154949526587586690586057926888190978482721913953650665687491707689226755110310954282708088965352956065536667327287602714466313206916886063565506333682283061604661960851292431515314751939002497800954096025092458480276601111025368216670162369733	0
-448.0005895700843319862139007121593073771469845936571250438565106811780024514658718654018203208170410621486572034295444464899255768871065740659087035121422164628893102684241470300785517244223676378624121017173096536294742079012669286283993999358804010771422695009701592534572676600126827502703345358447846858422266382118193061098940098636847325286689384998720024746518270156059334549176350994232470474952397687853827291929890672965680929957669374630381057096277726568762721008528669203967562	0
-447.0017756976717839995879034047756172653068783298086505275242702707677734373207083702539636255390627586889075661991388800122216879727662064154514484927673788700712296090843038121031718819879414796753503669307053791456732206167149580102862281785683454892335371457970474640905699793686101983625490164568573168221721237198754714071553504942270103817751499489393597846095099853135115803584159487245313262153890401079916135464561669353850733071446843079792201386797278022192051501714139454958985	0
-446.004162580147606284276116907593263987864287185289316423825305033359214311382433071632053239880958411495142688284714318529401740728540031075578591091794811697996430812334862868690504657479717990310011087431653929097265172301282988837066193042247954989260991704193503255401614849137850037392940929632587375117759496099681947777850983836942432621333057064727925354419866786398774132898102824013053631253784784000013217361592187782472365916738335063955541561829803742481994323839413076904838	0
-445.0083696564679243766560484139478652835931393816904058243813440255171108135400938229997000274918655982396144320626769931311876847797229325043930442084396140989406955678982582210444228113011241389223742713162515113095828462586605930210535801569087721513058493173108794757519299602813111393047642249936601161172978421323807646807642045605923947460149398819224299945827892812194427407338858140229736145665563237284963719680667461264625385173991713133763558852885229977254687735976942354104091	0
-444.015152238677136890691282212652634874665629761004749266355765457066201869854814409359813253328781490456096549244960157625855459288440622745985879055723876078334367135270164981275056603528470714873796119120243523700046908249668993436299034987199590048195626052355315853990288770637168263289318749082000489294003056278536753400863038729408169737351645919808582116715994718577237219644987157693003861533455169849489960400827560234730818394692617307276846203023904773595425981943274417925367	0
-443.0253927062489356914282930229841975679290928258109676273942813656723621623988869286654428881086640274443262893417236291551817845019370632188286411965966386729354657564123321706822343507232321890906784247621170808070060580135797673720492447762703448409941426926897206070388926437163839896960296912806111432663995889520489537043733273479500885023886752704741733106162603798937893238543010027808369980932463072901217630806006185319370134010939893385860520756270627471479021492152763981315695	0
-442.0400596133552927589119268378914795837248646846174600061976761275592386612569798969476333553769987968044439385432111116773660311020176756717255006019960936847868029774757390455578472447404232097449344015228055409860235324193883493794717072476888944851179371291452884402355376612308656888138316068986706737990713189006245628935281235556484246220665654230371551006044403032660767264238475319016642238964365184580644697314635635079551031024531504611062034863821080030848046140596439576215347	0
-441.0600991274369075935813299268351175289183296584895555495830607677131352195818667748975024594019955462415898065953074297301684380622324776826099541660087917411547785245749838541600704081808553091980807607798938134374518104015582089090507061413248763977897450561838474528257331418892138231641583445360141057613423893276137440697545587900574801369090132535639371636318833722466017073965059798181630906020593445431977776071089079020445584022022283165155827517365713862757349660514915427644654	0
-440.0862126601406930434553104986436463680042001857710628734002667221318294037833988193905078424240058985888518489562400098637351390408482096243567881196020526711044121549645911389204516555035968376268937410281878051093324571946012241531464249458601666250946154444215230833882771410789738957780423218270418020406275064575637314889906835546017089475794693519050549446672525565725083632036914756239199815208173996395077422492035072886753073795596732640355864530010290437006562444063559285644372	0
