-0.0357666020783351172709245780692	-0.013698393638601640308320580602
-0.0357666020783351172709245780692	0.013698393638601640308320580602
0.0119831056800676333218618888443	0.0192767291777161397040845079991
0.0119831056800676333218618888443	-0.0192767291777161397040845079991
0.000478383345064585796944658020143	0.00116030785850483663321444408223
0.000478383345064585796944658020143	-0.00116030785850483663321444408223
0.0242507830798468869667207600488	-0.0157907117698490229449275925223
0.0242507830798468869667207600488	0.0157907117698490229449275925223
-0.0394495231079075077799828688785	0.0352836116514474221091361558501
-0.0394495231079075077799828688785	-0.0352836116514474221091361558501
-0.0415421960238998782188477676329	0.0333036297714731830251384679057
-0.0415421960238998782188477676329	-0.0333036297714731830251384679057
0.0357062412260528374531069506574	-0.0295910343976431260710136833716
0.0357062412260528374531069506574	0.0295910343976431260710136833716
-0.0281660772715353926478479092224	0.0251179268816184036941640582645
-0.0281660772715353926478479092224	-0.0251179268816184036941640582645
-0.0484177916613106112291439431849	0.00917529861116368534281971246064
-0.0484177916613106112291439431849	-0.00917529861116368534281971246064
-0.0215567116963268134062112783654	0.0198445495060534306141711352947
-0.0215567116963268134062112783654	-0.0198445495060534306141711352947
