-720.57515466837776066677019857966845461015869413634450668615212760888349958698688066188473905983854229095000604387454751090081802582830513996294544183619077123991857884344005075951724512711515648918514299963555761611950323275503494798241213689065816446835104706377361829470158571509025333176385437498635132144998928593989763354319081809815919319432759195739284220829939404540961296045423996953200583934845120475047979458466249222115228631010199673196650617260523236129642436650976027720175288741361	342.187687944593495708035961568739031338218559990910689559223493048968243754713454791912408544415996268907023937071821013641913203196967816269469924797485668347200348248841830752447803720740333482147664945231288345109345531423848619071295740781822264077387975025330270441637221516985800070634045605045446772135025873625903559098592742566273964981719066854839004670536117567137364822642794015443748210553835372790992408380075888117501123381098242474233764463564984703369901134206843396332158804702359
-720.57515466837776066677019857966845461015869413634450668615212760888349958698688066188473905983854229095000604387454751090081802582830513996294544183619077123991857884344005075951724512711515648918514299963555761611950323275503494798241213689065816446835104706377361829470158571509025333176385437498635132144998928593989763354319081809815919319432759195739284220829939404540961296045423996953200583934845120475047979458466249222115228631010199673196650617260523236129642436650976027720175288741361	-342.187687944593495708035961568739031338218559990910689559223493048968243754713454791912408544415996268907023937071821013641913203196967816269469924797485668347200348248841830752447803720740333482147664945231288345109345531423848619071295740781822264077387975025330270441637221516985800070634045605045446772135025873625903559098592742566273964981719066854839004670536117567137364822642794015443748210553835372790992408380075888117501123381098242474233764463564984703369901134206843396332158804702359
-667.94996045239464918360599255326035812084054157898424583156831808917978924670173997374492189588489454693132418267584747817086154169939240203666428076439778493594183981520403204216154734347613722267819196818326092325269271042018017557899466649874283928593846508308726560914937548174777386414597580987438198974931829419165342567136355814232688764107892028287063347490582607541036844578489440246819405683973364014831453482578687978408786448978131956366194647079108418940052143258571313918558990243106	418.005813111733687045742004458430207694404478036954629689479773108347543094638054678165282649374910046709344603364210562104040277760674828867193505824046551253696887059646001896287666328241131220241227530018656537924303060624872040008160930641439625370287378267919974195077360564540259009124520585059243614329663240324890696152218114657615572531740674344041498737459947068523951424010449974138406231742228005532378207691327276697187156911537950340851486780441197929758536657822440497201905406765949
-667.94996045239464918360599255326035812084054157898424583156831808917978924670173997374492189588489454693132418267584747817086154169939240203666428076439778493594183981520403204216154734347613722267819196818326092325269271042018017557899466649874283928593846508308726560914937548174777386414597580987438198974931829419165342567136355814232688764107892028287063347490582607541036844578489440246819405683973364014831453482578687978408786448978131956366194647079108418940052143258571313918558990243106	-418.005813111733687045742004458430207694404478036954629689479773108347543094638054678165282649374910046709344603364210562104040277760674828867193505824046551253696887059646001896287666328241131220241227530018656537924303060624872040008160930641439625370287378267919974195077360564540259009124520585059243614329663240324890696152218114657615572531740674344041498737459947068523951424010449974138406231742228005532378207691327276697187156911537950340851486780441197929758536657822440497201905406765949
-741.59583563177807898752895465229268821745720883823933437241166262782124168535479172604299727709617036027381350646306648501332273762933248750164337886247201839908146821520891572543588427539944843966076896424562314547374251200741813063831573697469556780574663138000469410751720387102143963432760738679495235202800523449995562881316932826176505179667611741990173888353835079488062690176578899021514225520645276290836375721571338749123353638090858892546875000822154131890124835810676412096847695701502	264.236544845936553952034880843087453517055951115835195562753035782653330263103172763644364928645202411709031344459399776955443133929401572257597114520104627693152364895785922476963841673539074933741542167131559447498372348948337529189221107920159889979505930362877734829771285372956322934517763019904823282298691717843657742947423238456494077218335415888265755653413508260384191318365283563837681366809238559984977262588304829313821475464772214960619585673418376744592909378934181117412655092155281
-741.59583563177807898752895465229268821745720883823933437241166262782124168535479172604299727709617036027381350646306648501332273762933248750164337886247201839908146821520891572543588427539944843966076896424562314547374251200741813063831573697469556780574663138000469410751720387102143963432760738679495235202800523449995562881316932826176505179667611741990173888353835079488062690176578899021514225520645276290836375721571338749123353638090858892546875000822154131890124835810676412096847695701502	-264.236544845936553952034880843087453517055951115835195562753035782653330263103172763644364928645202411709031344459399776955443133929401572257597114520104627693152364895785922476963841673539074933741542167131559447498372348948337529189221107920159889979505930362877734829771285372956322934517763019904823282298691717843657742947423238456494077218335415888265755653413508260384191318365283563837681366809238559984977262588304829313821475464772214960619585673418376744592909378934181117412655092155281
-741.06596112045452260344111592194478287738753727563094998880985257869748720866890498155829029248244968445964790377849297131312637442959210466148699574222894553827913094574811729845154379772289840288964954978535237278184712818389928228397448670948621399438728869816883267807759444000012998914162931856765163323763780876789928163546969597723933453843007487622323254718886971696258733930815544730292177635362784627176718160229632129305975896746288245898653324787503170639911352747671901761810176107238	197.984287370022531181765197927976520015478600210499901522885064270118071752470183927499719229840493715821462381085873690574406276804061487260200024932225676473881253478993599599557527896809108990003599144435198685799544626361867686121067513000821526336802203987389608713290953827897832402680145392739483585833200679325983424621385616355254839231884525867253538200288532007485153104428081448552640309396817863567714437791808900789733244908095644037188650574695238351043757145034363738855680889583341
-741.06596112045452260344111592194478287738753727563094998880985257869748720866890498155829029248244968445964790377849297131312637442959210466148699574222894553827913094574811729845154379772289840288964954978535237278184712818389928228397448670948621399438728869816883267807759444000012998914162931856765163323763780876789928163546969597723933453843007487622323254718886971696258733930815544730292177635362784627176718160229632129305975896746288245898653324787503170639911352747671901761810176107238	-197.984287370022531181765197927976520015478600210499901522885064270118071752470183927499719229840493715821462381085873690574406276804061487260200024932225676473881253478993599599557527896809108990003599144435198685799544626361867686121067513000821526336802203987389608713290953827897832402680145392739483585833200679325983424621385616355254839231884525867253538200288532007485153104428081448552640309396817863567714437791808900789733244908095644037188650574695238351043757145034363738855680889583341
-587.190301698816427352433966402802749069344245711876459602262977801984518387726907257303661207633665801409897614139502163096932692836310248356386501465475278533459491314614513813061818586778745693866693848666187762076016580076196432985934129736189159277147282185062274769539397845569505245055247862548518903267370121033464791782416632043303401973122587395323061615683886163142520545534445932712040486454881410934151496937513324076132284487313857593282955753963170402168202127834438492371573639751138	472.595938700732718843261757674181579600835743891183436175338153108296346836847438215807824069373059449366651733704806392315969306801014866625723171735864282093767387177702178747053860608778068880899871076048461319260698985513591440321041001897294325976471621475751572253902510860234000547354129642327927391403641480736232831775222607617470401998499783436756304315485085357807066373603329465629652724748943057811680267928080541133721666875722294435807681936521277093333310949206837442335251565967053
-587.190301698816427352433966402802749069344245711876459602262977801984518387726907257303661207633665801409897614139502163096932692836310248356386501465475278533459491314614513813061818586778745693866693848666187762076016580076196432985934129736189159277147282185062274769539397845569505245055247862548518903267370121033464791782416632043303401973122587395323061615683886163142520545534445932712040486454881410934151496937513324076132284487313857593282955753963170402168202127834438492371573639751138	-472.595938700732718843261757674181579600835743891183436175338153108296346836847438215807824069373059449366651733704806392315969306801014866625723171735864282093767387177702178747053860608778068880899871076048461319260698985513591440321041001897294325976471621475751572253902510860234000547354129642327927391403641480736232831775222607617470401998499783436756304315485085357807066373603329465629652724748943057811680267928080541133721666875722294435807681936521277093333310949206837442335251565967053
-729.43400277165601633332606456074770916451982440021933728375217975310271629447526204681674202328321273125560164162276318421092788355882607824954967782357517779312921972934106313863186144056677968307390673562745281426216650379783737891338629306617864723836368384506066410885001847484293047034574665428293557065647494014548413858007543865486597197158805562248440468152734707695598254280015505943365745442470225811507433950365055162730761378044476613619103510056963722020636042227202362619816235684871	142.599808608275637857752500069049126062827140354508049169619110640508801817708483543417727949999027656024425694077845085595847634106720507950799263345271187581561406382240460965364984129469254409750105216291798472827702269951864589352154077611676439611490720006200326915981765694042600006254418961241352462594708719354314036433676088388577247356035469742735083239314629944580267395591015539107166672843418625667838125673844143216683863683081551628740451978378510064449730403943118437497717465934436
