-670.3760849838242432185386609716873145270819411414193664888044580883424964474137730194999103177500592430572474195195715838023979889695694478066044506868322854884380759320275511569147492664989284499328249543260597970217319254913130339297845720629554313251066564433765598664589148236903562392198468680387533800030310000079505475892288086161779561378440530939066930762119579235158913532176542854428862296396868856013951468426612248560584857597242446980631799943827583539115244243095379332825966	0
-661.7391963913626489940774122712740007730629732012755274520807674865656122153486772206687782376758922755520265831182033332758354991467982334583239112118262013186762508911955900225680272564719296034312568952704364633521715942945475438080916635847296484314606152617996157350799621176698552042177669946385948066049608151444017905052339696765792652722682982581138069417432668945665356854412102019194547139832898782636519924362618982261802934349399384668601412389585446863769830664184006572833313	0
-650.6076389969369625922267782635938972690833924173426352879919473530905891801205219627465509104752698002864171597779556221112275468423265750457930562826477097167377134478422786402813163742648943170273583023394928379409540350415693455636046961743529861973416554088248135074493255086015458499156179308559418694081519645255742910470222799752196068115147214897211723418545974386973593143531991610447929476607403094676964447933727556347060109077255606754612702423691040217323073847606023288709088	0
-639.235531035983120463791610378537659223537928043225112647791081554218530388887337914347520953529319826696550490657369389911480973146487929913254692400181568647659858737174641142891339376040770147192455316946141990184706096319564355368621948257437642007111440650135579286831712038241612679097147792634330019392909712543616332440476834791557340560063114488706841215286420968212494089589739172807530137449207483550008916036917632283650382166206857041123047289931543294642955481577517523761984	0
-627.9153838828879409291081703013343436977558714460540523802540173713594050129473165630120968170668678003656373315287607352308635597256053677970235877467231579936179841146263131853770827097483090577006772494018233909044090911049667069038479000426173819793549345698748805613268350175338426344987485649145092620623195717695935838232210802689146561830927083170678305434361367046439540653218804057917527214649199810904324904551210475253306250007120568937817814305041749787699639714290795526609122	0
-616.8159682334499026029476929635867282752600343659963946624345917977611883325413972728986891465884021800944134385343678472414935985914963336102720731821297005265476302442277568112600569964190575483954237895284462090739671038754663229120139649317238305786943394579239537859670612999918431819787107981630455816313239397384725692200218580802074678960448512154991584088661500678442122688568983891008399179747104218737241482972229918160385068523236455064572364819921525857341376290660584277441894	0
-606.1841872871094710937721473393461092344365614276701371517804779415435597555573256609074243655238186203695965615819064120054247733292331307026375587824281514073971274565776305037857908053980115629133229669344604698111141342341117349395499885641851445642363471101639046874797698548070775937796758407843396134216794855227918283935571822840790757786646280277698783590801290177159276154148471280232275407813168627783949138130919998648334599105391778761246017271893186515606950286117241797637453	0
-596.3042274331690178615827785211955619721334146708453543363172750462016282216865102036136522630308797486098909819624731570400553488575209120200238617806839394514551067157718220368404101416945889839391331492867559616827243355820845539129762083686273828962783781573480566066758103074389918727782244104419735187258699640019661239298519530295066259142743546717436741208352789706345572260917687779363645009254171494621493597094583670191098529316836413643833493882353601644062005405454626415656456	0
-587.0386323792220920943056410638724171316482477347790767622785771579017505022676470733116420331987840398637962358849485454414576758470517608602074499243517780062700094054738592673001592393860300203141227394797182131792400689587064046387891568559415220988805909234757800529022098022906681077517349335124001092594448555984819113798296257578267619224422997504875860599322956815158603450399889161962131249705523793403552609933708507013962600775140181124574324725537877090205313450945908190291248	0
-577.6306051281741526856748768899415498874778785930028599300161731794391212858834819969860153999557868912641880714949164873448350802116690464642232166970832093230625523706915686792922886091776514927932379166764724871255159233388084212382132111226095561565729640306132655383426390034603847956576719966380697008032052009233475392785211202028394806531677562750898831825003162783533461485718618360615265183480641107206007604363863751334652922408431066581244868614840611654419404361100292274214868	0
-567.7479667017913968472004722470819680546489446893474407631583445140343402325731266060297396483646801781183187229855740489032218276104457378249013676141716696031955728990698478506577998301366122414038936432727070563828247291900693291493442796711813288084636015802465477205223676078394386009468861251977121689940399528552410062074766399180211424097411542687900090441347754183619985006282995902566882881914259602794231085873881116288306642939631013402072069901368430970741204618522194722204243	0
-557.5724890956705943693119438817863121297004273423127334062024679755321446367961652905533259043015716093236088653163416773052852112974234082788929405328559833307844008608163941939484067131359161901414534597452204459469633938040744954788891046367920675569069865940356461581043665136923371322682303122594395093244136646132639484094960361639713308495442744400912550040732794653715558079015011978986816892250984908909657089808145714277170805956433198694471000117076517175836607212793222573214942	0
